198	Hawaii	BW	10-5	-3.10	97.4	285	100.5	109	70.1	143	+.092	35	-4.41	318	102.6	253	107.0	332	-3.75	291
199	Lamar	Slnd	10-7	-3.21	100.9	222	104.1	183	69.1	207	-.031	258	-2.46	264	101.8	296	104.2	208	-0.02	175
200	Milwaukee	Horz	9-8	-3.35	99.3	251	102.7	145	67.0	291	+.036	96	-3.77	301	102.5	265	106.2	311	-1.70	234
201	Wagner	NEC	10-5	-3.37	100.2	237	103.6	167	69.4	186	+.103	25	-4.52	319	102.2	279	106.7	325	+0.74	151
202	High Point	BSth	7-7	-3.48	100.3	235	103.8	172	67.2	284	-.112	338	-1.49	236	103.9	182	105.4	284	+0.36	165
203	Texas Southern	SWAC	3-13	-3.54	104.6	153	108.1	261	72.0	68	-.054	285	+12.95	2	110.9	1	98.0	3	+17.87	1
204	Colgate	Pat	7-7	-3.61	105.5	134	109.1	275	69.0	210	-.006	203	-3.79	302	102.0	290	105.8	300	-1.40	218
205	Texas St.	SB	10-7	-3.68	98.6	272	102.3	137	64.3	344	-.022	236	-5.52	329	100.8	329	106.3	312	-6.50	333
206	North Texas	CUSA	9-8	-3.73	100.6	228	104.3	188	67.0	292	-.002	185	+0.06	183	102.7	251	102.6	101	+0.86	148
207	Central Arkansas	Slnd	8-9	-3.83	104.7	150	108.5	270	75.2	10	-.057	290	-2.81	278	101.1	318	103.9	186	-1.04	202
208	Pacific	WCC	7-10	-3.83	103.7	171	107.5	248	69.0	209	+.026	117	+4.07	56	106.1	67	102.0	61	+1.87	120
209	Seattle	WAC	11-7	-3.86	106.1	126	110.0	290	68.7	222	+.003	177	-4.96	324	100.9	325	105.9	301	-5.50	321
210	Stony Brook	AE	7-9	-3.90	99.5	248	103.4	164	70.6	125	+.045	86	+0.10	181	104.2	167	104.1	198	+2.18	114
211	South Alabama	SB	8-8	-3.98	96.0	307	99.9	95	71.3	99	-.004	195	-2.16	256	101.2	315	103.4	147	-4.25	298
212	Fairfield	MAAC	6-9	-4.01	100.3	234	104.3	187	71.0	109	+.009	165	-0.01	186	103.1	230	103.1	133	-1.52	227
213	Tennessee Tech	OVC	11-6	-4.03	102.9	188	107.0	236	73.2	41	+.151	11	-1.28	231	102.9	241	104.2	201	+0.37	164
214	UMBC	AE	10-7	-4.18	105.0	143	109.2	279	69.6	172	+.059	66	-1.14	226	104.0	172	105.2	274	-1.57	229
215	Navy	Pat	11-5	-4.20	100.6	227	104.8	199	66.7	306	+.166	6	-6.45	338	100.3	336	106.8	326	-4.94	311
216	Austin Peay	OVC	9-7	-4.41	99.2	252	103.6	168	68.7	223	+.026	114	-2.31	260	102.3	273	104.6	233	+4.25	58
217	Manhattan	MAAC	7-9	-4.54	99.2	253	103.7	170	68.3	235	+.013	152	-2.60	267	102.1	285	104.7	239	-2.12	251
218	Niagara	MAAC	9-8	-4.57	108.0	98	112.5	326	73.6	33	+.100	27	-1.98	250	103.3	216	105.2	279	-1.06	204
219	New Orleans	Slnd	7-8	-4.59	98.4	277	103.0	154	66.9	297	+.047	84	+5.28	34	106.9	35	101.7	48	+12.30	3
220	Montana St.	BSky	11-6	-4.70	101.1	216	105.8	218	70.3	135	+.151	12	-3.64	297	103.7	191	107.3	341	-0.99	201
221	Appalachian St.	SB	8-9	-5.22	101.9	207	107.1	239	72.8	50	+.010	162	+0.22	172	104.4	149	104.2	204	+0.14	171
222	Richmond	A10	3-12	-5.26	100.3	233	105.6	213	68.0	244	-.057	291	+4.50	46	106.6	47	102.1	64	+5.49	41
223	Tennessee St.	OVC	6-9	-5.30	94.5	322	99.8	92	66.2	318	-.035	262	+0.84	152	104.3	152	103.5	156	+4.35	57
224	Southern Miss	CUSA	9-8	-5.34	103.1	184	108.5	269	65.9	328	+.016	146	+2.47	95	104.7	128	102.3	71	+3.28	84
225	Kent St.	MAC	7-8	-5.35	101.3	214	106.7	233	71.3	98	-.019	227	-3.45	292	101.5	306	104.9	259	-3.49	286
226	Southeastern Louisiana	Slnd	9-7	-5.35	100.2	239	105.5	212	67.9	249	+.105	20	+1.27	134	103.9	184	102.6	102	+2.30	110
227	Akron	MAC	7-7	-5.58	102.0	205	107.6	250	69.5	176	+.033	100	-2.75	275	103.6	192	106.4	317	-4.61	304
228	Lehigh	Pat	7-7	-5.59	103.0	186	108.6	271	72.3	60	+.097	31	-1.74	245	103.3	209	105.1	265	+0.17	170
229	Nicholls St.	Slnd	9-8	-5.64	100.8	224	106.4	230	76.8	6	-.072	312	-0.20	190	104.6	141	104.8	250	+4.00	62
230	UTEP	CUSA	6-10	-5.77	98.6	271	104.4	190	69.4	185	-.070	311	-2.74	274	101.6	301	104.3	216	-2.10	250
231	Long Beach St.	BW	7-11	-5.81	104.5	154	110.3	295	73.4	36	+.034	98	+5.93	25	107.3	28	101.3	36	+7.40	23
232	Cal St. Bakersfield	WAC	7-9	-5.87	95.6	314	101.4	120	66.8	300	+.062	62	+6.65	15	108.3	9	101.6	46	+6.33	31
233	Illinois Chicago	Horz	6-10	-5.90	94.4	324	100.3	106	71.4	92	-.109	336	+0.13	178	103.9	185	103.8	172	-1.43	221
234	Campbell	BSth	7-8	-5.92	105.2	136	111.2	312	68.6	225	-.179	350	-7.17	340	100.6	332	107.8	346	-7.99	338
235	Bowling Green	MAC	10-5	-5.92	102.1	203	108.0	259	74.2	25	+.164	7	-4.88	322	101.0	321	105.9	303	-4.92	309
236	UT Rio Grande Valley	WAC	9-8	-6.19	98.4	276	104.6	194	76.1	7	+.083	41	-3.02	281	100.3	337	103.3	140	-2.76	267
237	Boston University	Pat	6-8	-6.40	102.7	191	109.1	277	70.1	151	+.080	45	-1.14	227	102.5	264	103.6	162	-1.29	209
238	Northern Illinois	MAC	8-7	-6.45	102.7	192	109.1	278	68.6	224	+.021	132	-3.99	305	101.1	319	105.1	264	-4.27	299
239	Binghamton	AE	9-7	-6.47	100.8	223	107.3	241	66.2	319	-.030	256	-7.96	346	99.1	347	107.0	335	-6.89	335
240	Columbia	Ivy	3-10	-6.49	102.3	200	108.8	273	71.8	71	-.103	334	+0.39	167	103.9	187	103.5	155	+0.39	161
241	Brown	Ivy	7-6	-6.49	99.7	245	106.2	222	72.4	56	+.023	124	-5.87	334	101.7	298	107.6	342	-5.87	324
242	George Mason	A10	7-9	-6.52	98.9	264	105.4	208	68.4	233	+.105	22	+0.42	165	105.0	110	104.5	229	-1.93	244
243	NJIT	ASun	8-8	-6.74	99.1	261	105.8	217	68.8	217	+.010	161	-3.52	294	103.1	232	106.6	323	-2.00	247
244	Eastern Illinois	OVC	6-9	-6.78	97.2	291	104.0	180	65.7	334	+.039	95	+1.91	114	103.4	205	101.5	41	+2.58	102
245	Cornell	Ivy	6-7	-6.90	103.7	168	110.6	303	71.7	77	+.066	55	-1.50	237	104.2	162	105.7	298	-1.50	226
246	Delaware	CAA	9-8	-6.95	103.8	167	110.7	305	65.8	333	+.041	91	-3.66	298	102.6	254	106.2	310	-3.40	282
247	Loyola Marymount	WCC	5-10	-6.97	103.5	178	110.4	298	69.2	197	-.055	286	+0.71	158	104.7	131	104.0	193	-1.86	240
248	Sam Houston St.	Slnd	8-8	-7.06	97.6	284	104.7	197	67.5	271	+.022	129	+0.97	148	104.8	125	103.8	178	+4.36	55
249	James Madison	CAA	4-13	-7.16	102.3	202	109.4	282	69.5	179	-.041	275	-0.46	201	104.2	161	104.7	242	-1.72	235
250	New Hampshire	AE	5-11	-7.18	99.4	249	106.6	232	66.9	295	-.153	346	-2.79	276	103.3	210	106.1	308	-3.15	275
251	Prairie View A&M	SWAC	5-12	-7.44	99.2	256	106.6	231	71.8	73	-.020	233	+6.27	20	106.8	38	100.5	12	+9.91	9
252	Abilene Christian	Slnd	10-7	-7.51	99.6	247	107.1	240	71.2	105	+.090	36	-4.25	313	101.5	307	105.7	296	-1.38	213
253	Drexel	CAA	7-10	-7.77	99.2	254	106.9	235	69.6	173	+.098	29	-0.75	214	105.2	97	106.0	305	-0.46	189
254	Fordham	A10	6-9	-7.80	93.8	329	101.6	126	66.6	307	+.023	125	-3.71	300	100.2	340	103.9	183	-4.46	302
255	UC Riverside	BW	5-11	-7.91	94.8	318	102.7	147	69.2	199	-.095	330	+2.15	108	105.8	76	103.6	160	+1.49	129
256	Miami OH	MAC	8-7	-7.94	95.9	309	103.9	174	67.4	274	+.178	3	+1.13	140	103.6	193	102.5	82	+2.15	115
257	Arkansas St.	SB	6-11	-8.13	102.0	204	110.2	293	70.9	110	-.050	280	-1.43	235	103.0	236	104.5	221	-2.96	271
258	Idaho St.	BSky	8-6	-8.24	96.1	304	104.3	186	70.1	150	+.043	88	-5.41	326	102.3	274	107.7	343	-2.36	254
259	Samford	SC	6-10	-8.41	107.0	109	115.4	343	67.9	251	-.037	265	+0.05	184	102.9	240	102.8	118	+3.13	90
260	Western Illinois	Sum	8-6	-8.46	96.0	306	104.4	191	70.0	152	+.062	60	-3.26	285	101.9	292	105.2	273	-6.15	326
261	Santa Clara	WCC	6-10	-8.76	99.1	257	107.9	254	66.0	325	-.030	257	-5.77	331	101.5	305	107.3	339	-6.28	328
262	Gardner Webb	BSth	7-9	-8.81	98.7	270	107.5	249	69.1	204	+.034	99	+3.23	71	104.5	146	101.3	33	+7.75	20
263	Southeast Missouri St.	OVC	7-10	-8.88	107.0	108	115.9	345	69.3	193	-.003	190	-0.53	205	102.3	271	102.9	120	-1.31	210
264	Charlotte	CUSA	5-9	-8.91	97.3	289	106.2	223	73.2	40	+.007	168	-1.77	246	102.3	270	104.1	199	-3.11	273
265	Nebraska Omaha	Sum	5-13	-8.96	103.0	187	111.9	319	73.1	42	-.014	220	+5.23	36	108.2	10	103.0	128	+5.58	40
266	Hampton	MEAC	5-11	-9.06	98.9	262	108.0	258	73.3	38	-.153	347	+1.56	127	105.3	94	103.8	171	+3.15	89
267	Florida Atlantic	CUSA	6-9	-9.22	92.4	340	101.6	124	71.7	80	-.040	272	+1.95	113	104.8	127	102.8	117	+2.48	105
268	Tennessee Martin	OVC	6-11	-9.37	101.3	215	110.6	301	65.9	329	-.050	281	-0.92	219	102.8	246	103.7	167	-1.88	241
269	Louisiana Monroe	SB	7-8	-9.40	101.1	218	110.5	299	66.1	322	-.011	214	-4.19	311	100.9	323	105.1	269	-2.25	253
270	Fairleigh Dickinson	NEC	5-10	-9.48	98.8	265	108.3	266	72.3	59	-.020	229	+2.72	89	104.6	139	101.9	54	+8.15	16
271	Denver	Sum	6-10	-9.51	98.8	266	108.3	267	68.5	226	-.005	198	-2.03	253	102.1	281	104.2	202	-3.15	276
272	Lafayette	Pat	4-10	-9.62	96.3	302	105.9	220	69.6	174	-.122	343	-3.29	288	103.1	229	106.4	319	-1.47	225
273	FIU	CUSA	7-9	-9.88	94.4	323	104.3	185	70.3	136	-.110	337	-5.45	328	100.8	328	106.2	309	-6.36	331
274	Western Carolina	SC	6-9	-9.96	98.5	274	108.5	268	70.4	133	+.116	16	+3.74	59	105.0	106	101.3	35	+7.82	18
275	Siena	MAAC	5-12	-9.96	97.7	282	107.7	253	69.2	203	-.022	238	-2.02	252	104.5	144	106.5	321	+1.04	146
276	St. Francis NY	NEC	5-11	-10.04	97.3	288	107.4	243	70.8	115	-.028	250	-0.82	216	102.5	262	103.3	143	+0.31	167
277	Cal Poly	BW	6-10	-10.05	100.3	232	110.4	296	67.8	255	+.053	75	+0.75	156	104.6	137	103.9	182	+1.75	124
278	UMKC	WAC	5-12	-10.17	94.5	320	104.7	196	72.0	70	-.059	298	+1.06	143	106.1	70	105.0	262	+2.06	117
279	Hartford	AE	8-8	-10.17	100.0	241	110.2	294	67.2	283	+.054	72	-6.79	339	100.1	341	106.9	329	-7.70	337
280	IUPUI	Horz	4-11	-10.18	100.7	225	110.9	308	67.3	281	-.009	209	+3.03	76	103.5	198	100.5	11	+4.48	52
281	Chattanooga	SC	6-10	-10.27	94.5	319	104.8	198	67.1	288	-.038	267	-2.00	251	103.4	207	105.4	281	-1.37	212
282	Mount St. Mary's	NEC	8-9	-10.48	98.8	267	109.3	280	66.2	316	+.031	105	-4.07	306	102.6	255	106.6	324	-1.16	207
283	Loyola MD	Pat	4-10	-10.49	96.9	295	107.4	246	70.4	132	-.003	191	-1.85	249	103.2	220	105.1	266	-0.50	190
284	North Carolina Central	MEAC	7-8	-10.62	99.8	243	110.4	297	66.7	305	+.022	127	-3.46	293	102.1	283	105.6	291	-1.85	239
285	North Dakota	BSky	4-11	-10.63	98.9	263	109.5	284	73.6	34	-.012	216	+4.53	45	106.6	45	102.1	63	+6.60	29
286	LIU Brooklyn	NEC	6-11	-10.76	99.1	260	109.8	286	73.7	30	-.008	207	-5.26	325	100.5	335	105.8	299	-4.93	310
287	Morehead St.	OVC	4-11	-10.77	96.6	296	107.4	245	68.8	219	-.057	293	+3.83	58	106.9	36	103.0	129	+7.84	17
288	Sacramento St.	BSky	4-12	-10.79	97.1	293	107.9	256	67.5	270	-.020	231	+3.62	61	105.6	79	102.0	57	+3.61	72
289	Central Connecticut	NEC	8-9	-10.82	99.1	259	109.9	288	66.2	320	+.062	61	-4.09	307	100.8	327	104.9	255	-3.20	278
290	Air Force	MWC	6-9	-10.89	97.2	290	108.1	262	66.5	312	+.028	111	-1.26	229	102.6	257	103.8	177	-5.10	316
291	Detroit	Horz	4-13	-10.93	101.4	213	112.3	323	75.8	9	-.035	261	+2.72	90	105.2	96	102.5	86	+4.42	53
292	UNC Wilmington	CAA	4-12	-11.00	103.3	183	114.3	339	75.0	12	-.068	308	-0.37	197	103.9	186	104.2	209	+1.24	140
293	Dartmouth	Ivy	4-8	-11.06	99.6	246	110.7	304	69.3	191	-.017	223	-4.15	310	100.7	330	104.8	254	-5.08	315
294	Houston Baptist	Slnd	4-12	-11.08	99.9	242	111.0	310	72.0	66	-.121	341	+5.84	27	106.8	37	101.0	24	+10.02	7
295	Little Rock	SB	4-13	-11.12	92.7	337	103.8	171	66.8	303	-.058	294	+1.18	137	103.2	223	102.0	60	+0.73	152
296	North Carolina A&T	MEAC	7-8	-11.34	98.5	273	109.9	287	70.1	148	+.052	78	-0.66	210	102.7	252	103.3	142	-0.66	195
297	Pepperdine	WCC	3-13	-11.44	102.4	198	113.8	335	68.5	228	-.058	296	+1.04	144	104.7	134	103.6	161	-0.98	199
298	Texas A&M Corpus Chris	Slnd	4-9	-11.47	95.9	310	107.4	244	67.3	278	-.029	253	+1.46	130	104.0	177	102.5	87	+6.24	32
299	Quinnipiac	MAAC	5-11	-11.48	102.8	190	114.2	338	68.5	229	+.074	48	-2.64	272	102.0	289	104.7	236	-2.60	263
300	Morgan St.	MEAC	6-9	-11.61	100.1	240	111.7	316	71.4	90	-.023	239	-2.36	262	101.5	304	103.9	181	+1.33	136
301	Portland	WCC	6-11	-11.66	99.8	244	111.4	313	68.4	231	-.004	196	+1.58	126	104.0	179	102.4	78	+1.12	144
302	North Florida	ASun	6-12	-11.85	104.3	159	116.2	346	74.9	14	+.017	142	+8.24	6	108.4	8	100.1	6	+10.17	6
303	Eastern Kentucky	OVC	6-11	-11.89	97.4	286	109.3	281	68.8	220	+.010	163	-1.59	239	103.3	215	104.9	257	-0.13	179
304	UMass Lowell	AE	6-8	-11.92	102.3	201	114.2	337	72.1	63	+.025	120	-7.18	341	100.5	334	107.7	344	-8.21	340
305	Rice	CUSA	4-13	-11.95	95.6	313	107.6	251	69.3	194	-.075	318	+0.82	154	103.2	226	102.3	74	+1.83	121
306	Stetson	ASun	8-9	-12.08	98.0	279	110.1	292	71.4	91	+.021	131	-1.61	241	101.7	299	103.3	145	-2.52	261
307	Green Bay	Horz	7-11	-12.11	94.3	326	106.4	229	73.1	43	+.021	136	-3.96	303	102.5	261	106.5	320	+0.33	166
308	Charleston Southern	BSth	6-8	-12.11	96.1	305	108.2	263	67.9	253	-.092	327	-2.61	270	102.6	258	105.2	272	-1.39	214
309	San Jose St.	MWC	3-12	-12.49	91.9	343	104.4	189	68.3	238	-.056	289	-0.29	192	104.4	148	104.7	240	-1.56	228
310	South Florida	Amer	7-10	-12.65	95.0	316	107.6	252	64.5	342	+.049	82	-7.24	343	99.7	345	107.0	330	-11.21	347
311	Cleveland St.	Horz	4-12	-13.07	95.7	312	108.8	272	69.3	192	-.100	332	-4.12	308	101.3	312	105.4	285	-0.64	194
312	Southern Utah	BSky	6-9	-13.16	104.5	155	117.6	349	74.4	19	+.088	38	+2.15	109	105.0	112	102.8	115	+4.90	46
313	East Carolina	Amer	7-8	-13.20	92.4	339	105.6	214	69.9	155	+.084	40	-10.65	350	97.1	349	107.8	345	-15.81	350
314	SIU Edwardsville	OVC	6-9	-13.33	100.2	238	113.5	333	70.2	141	+.174	5	+0.07	182	103.2	221	103.2	134	+0.01	174
315	Holy Cross	Pat	3-11	-13.40	97.8	281	111.2	311	65.1	339	+.049	83	-2.51	265	102.1	287	104.6	230	-1.91	243
316	Southern	SWAC	5-11	-13.42	96.2	303	109.6	285	69.8	162	-.000	184	+4.81	39	106.5	53	101.7	49	+8.51	13
317	McNeese St.	Slnd	6-9	-13.99	98.1	278	112.1	320	68.9	213	-.089	325	-0.33	193	103.4	202	103.8	173	+7.32	25
318	Youngstown St.	Horz	5-11	-14.19	98.5	275	112.7	330	73.7	29	+.050	80	+0.68	160	103.5	199	102.8	116	+4.00	63
319	American	Pat	3-11	-14.19	95.7	311	109.9	289	67.7	262	-.021	235	-0.73	213	104.4	147	105.2	271	-1.44	223
320	Sacred Heart	NEC	6-11	-14.48	92.9	334	107.3	242	69.5	182	+.040	93	-5.85	333	100.7	331	106.5	322	-2.89	269
321	Kennesaw St.	ASun	4-12	-14.60	95.9	308	110.5	300	69.4	187	+.023	123	+3.26	69	106.7	43	103.4	152	+3.72	69
322	Savannah St.	MEAC	4-12	-15.01	98.7	269	113.7	334	81.9	2	+.056	70	+15.43	1	110.9	2	95.4	1	+17.45	2
323	Maine	AE	4-13	-15.38	90.3	347	105.7	215	71.5	85	-.040	270	-0.08	187	103.1	228	103.2	135	-0.07	177
324	Incarnate Word	Slnd	5-8	-15.38	96.5	299	111.9	318	72.9	46	-.008	205	+0.83	153	104.5	143	103.7	169	+7.79	19
325	Presbyterian	BSth	8-8	-15.68	97.7	283	113.4	332	65.9	330	+.105	21	-4.39	317	100.8	326	105.2	275	-3.80	292
326	Bethune Cookman	MEAC	7-9	-15.93	95.5	315	111.4	314	75.0	13	+.029	107	-7.22	342	99.1	346	106.3	316	-5.05	313
327	Marist	MAAC	3-12	-15.94	96.6	298	112.5	324	70.6	123	-.011	213	-4.13	309	102.9	239	107.0	334	-2.06	248
328	VMI	SC	5-9	-16.00	92.1	341	108.1	260	70.3	137	-.023	240	-0.81	215	103.7	190	104.5	228	-2.07	249
329	USC Upstate	ASun	5-13	-16.03	105.2	138	121.2	351	68.0	247	-.073	314	+2.39	98	104.9	114	102.6	92	+2.78	96
330	The Citadel	SC	5-10	-16.11	97.2	292	113.3	331	82.5	1	+.053	74	+0.85	150	105.6	81	104.7	243	+0.80	149
331	Norfolk St.	MEAC	3-12	-16.69	94.1	328	110.8	306	70.5	129	+.020	137	-0.48	202	102.0	291	102.4	81	+1.40	132
332	Northwestern St.	Slnd	3-12	-17.30	91.8	344	109.1	274	70.1	144	-.060	300	+4.02	57	105.0	104	101.0	27	+11.01	5
333	Grambling St.	SWAC	4-12	-17.32	92.7	336	110.1	291	71.8	74	+.019	139	-1.21	228	102.1	280	103.4	146	+2.83	93
334	Northern Arizona	BSky	3-14	-17.39	92.0	342	109.4	283	71.6	81	-.025	245	+1.70	122	104.2	164	102.5	84	+3.57	75
335	Jackson St.	SWAC	6-10	-17.66	93.3	331	111.0	309	63.1	349	+.094	33	-0.39	198	104.9	122	105.2	278	+5.48	42
336	Howard	MEAC	3-15	-18.21	94.3	325	112.5	327	71.2	104	-.028	248	-0.01	185	103.5	201	103.5	154	+2.52	104
337	Jacksonville	ASun	7-11	-18.25	94.3	327	112.5	325	69.9	157	+.013	153	-3.96	304	101.5	303	105.5	287	-3.59	287
338	Cal St. Northridge	BW	3-12	-19.26	93.0	332	112.3	322	66.8	302	-.026	247	-3.58	296	102.1	282	105.7	297	-3.12	274
339	Alabama St.	SWAC	2-13	-19.73	92.8	335	112.6	329	71.5	84	-.040	269	+0.52	163	103.1	234	102.5	88	+5.09	45
340	Bryant	NEC	2-15	-20.01	96.4	301	116.4	347	70.6	121	+.031	104	-0.51	203	103.1	227	103.6	163	+2.11	116
341	Maryland Eastern Shore	MEAC	5-12	-20.60	94.9	317	115.5	344	67.3	282	+.064	59	+5.98	23	107.0	33	101.0	26	+8.79	12
342	Florida A&M	MEAC	2-16	-20.72	94.5	321	115.2	342	67.8	256	+.024	122	+5.28	35	105.4	87	100.1	7	+7.73	21
343	South Carolina St.	MEAC	5-12	-21.44	92.5	338	114.0	336	73.3	39	+.078	46	+1.51	128	104.8	126	103.3	139	+4.53	50
344	Arkansas Pine Bluff	SWAC	2-14	-21.54	91.0	345	112.5	328	69.4	188	+.018	141	+0.11	179	103.3	213	103.2	136	+2.93	91
345	Alcorn St.	SWAC	4-12	-21.89	92.9	333	114.8	341	68.9	214	-.029	251	+6.78	14	107.9	17	101.1	30	+11.07	4
346	Chicago St.	WAC	2-16	-23.88	93.5	330	117.3	348	72.4	54	-.060	299	+7.17	9	108.6	6	101.4	38	+7.34	24
347	Coppin St.	MEAC	0-17	-24.33	87.3	348	111.6	315	67.6	264	-.056	288	+3.25	70	104.1	170	100.8	19	+6.04	35
348	Alabama A&M	SWAC	1-15	-24.87	86.9	349	111.8	317	69.5	175	-.028	249	+1.70	121	105.0	105	103.3	144	+5.69	37
349	Longwood	BSth	4-12	-25.82	86.4	351	112.2	321	71.3	95	-.021	234	-3.40	291	102.2	277	105.6	293	+0.10	172
350	Delaware St.	MEAC	2-15	-27.14	90.7	346	117.9	350	65.9	326	-.089	324	-0.45	200	103.3	218	103.7	168	+2.44	107
351	Mississippi Valley St.	SWAC	0-15	-27.69	86.6	350	114.3	340	68.0	245	-.012	217	+5.18	37	106.6	51	101.4	37	+8.26	15
