196	Hawaii	BW	17-13	-3.13	99.6	269	102.7	121	67.8	191	+.034	96	-3.46	244	103.4	248	106.9	230	-3.39	277
197	Yale	Ivy	16-15	-3.18	104.0	191	107.2	211	68.7	138	+.042	73	-1.59	181	105.4	147	107.0	237	+1.84	114
198	Tennessee St.	OVC	15-15	-3.37	97.8	307	101.2	97	65.5	300	+.016	131	-2.81	230	103.9	217	106.7	224	+4.21	60
199	Niagara	MAAC	19-13	-3.52	110.6	78	114.1	324	73.3	14	+.093	18	-4.03	259	103.1	261	107.1	249	-3.22	273
200	Duquesne	A10	16-16	-3.56	104.9	178	108.5	235	66.2	268	-.059	312	-5.87	299	101.8	311	107.6	270	-16.58	350
201	Central Arkansas	Slnd	17-16	-3.57	106.1	154	109.7	266	72.6	17	-.014	213	-5.40	294	101.0	328	106.5	207	-1.66	211
202	Lamar	Slnd	19-13	-3.62	102.2	231	105.8	183	67.5	202	-.051	298	-7.05	321	100.8	331	107.8	279	-1.44	202
203	Illinois Chicago	Horz	17-15	-3.69	100.8	251	104.5	156	71.9	25	-.013	206	-5.04	283	102.4	293	107.5	262	-1.36	200
204	St. Francis PA	NEC	18-12	-3.71	107.5	133	111.2	296	68.0	181	+.040	78	-7.27	326	101.9	306	109.2	333	+3.23	82
205	Milwaukee	Horz	16-17	-3.75	100.2	256	103.9	141	65.6	293	-.023	245	-4.81	278	102.5	282	107.4	260	-2.00	222
206	Denver	Sum	15-15	-3.94	103.0	217	106.9	200	66.4	256	+.026	110	-1.54	179	105.2	159	106.7	225	-2.95	260
207	Massachusetts	A10	13-20	-4.03	106.7	141	110.8	285	66.3	261	-.013	210	-0.21	142	104.8	174	105.0	128	-2.81	255
208	Appalachian St.	SB	15-18	-4.04	103.7	198	107.8	225	70.0	76	-.026	257	-2.25	207	103.5	242	105.7	161	-0.00	166
209	Coastal Carolina	SB	14-18	-4.07	102.1	235	106.2	188	67.7	193	-.052	300	-1.86	189	104.1	207	105.9	171	+1.14	141
210	Colgate	Pat	19-13	-4.11	105.3	170	109.4	260	66.2	267	+.044	70	-6.61	312	102.0	303	108.6	317	-2.52	243
211	Fairfield	MAAC	17-16	-4.20	102.4	228	106.6	194	70.4	59	+.051	61	-4.08	260	103.6	235	107.7	271	-0.62	180
212	Sam Houston St.	Slnd	19-14	-4.45	102.1	234	106.6	195	66.6	245	+.025	115	-4.75	274	102.5	289	107.2	252	+4.59	52
213	Kent St.	MAC	17-17	-4.54	102.4	226	106.9	201	68.6	151	+.066	38	-1.59	182	104.6	183	106.2	185	-1.67	213
214	Hartford	AE	19-13	-4.80	102.6	220	107.4	214	66.4	259	+.068	31	-6.43	307	101.4	320	107.9	283	-6.20	326
215	Saint Peter's	MAAC	14-18	-4.82	95.9	323	100.8	86	62.5	350	-.037	271	-3.94	258	104.4	194	108.3	310	-5.02	308
216	Manhattan	MAAC	14-17	-4.84	99.6	266	104.5	154	65.7	289	-.007	195	-3.85	255	104.0	211	107.9	280	-3.58	284
217	Southern Miss	CUSA	16-18	-4.89	105.7	162	110.6	283	65.4	309	+.037	84	+1.85	108	105.4	148	103.5	84	+4.31	58
218	Tennessee Tech	OVC	19-14	-5.13	98.8	288	103.9	144	70.8	51	+.118	3	-2.61	221	104.5	188	107.1	247	-0.20	172
219	George Mason	A10	16-17	-5.16	102.4	225	107.6	220	69.0	121	+.117	4	-0.43	148	105.7	137	106.1	183	-3.43	279
220	South Alabama	SB	14-18	-5.30	97.2	310	102.5	116	70.2	70	-.033	268	-2.67	222	103.4	247	106.1	182	-6.09	324
221	Idaho St.	BSky	14-16	-5.47	103.6	201	109.1	255	68.1	180	-.005	186	-3.19	237	104.4	191	107.6	269	-1.83	216
222	Loyola Marymount	WCC	11-20	-5.48	107.9	126	113.3	320	66.8	236	+.012	141	+1.44	116	106.1	119	104.7	115	-2.03	223
223	Louisiana Monroe	SB	16-15	-5.49	101.1	247	106.6	193	65.8	283	+.047	66	-2.68	224	103.1	262	105.8	168	-2.80	254
224	Stony Brook	AE	13-19	-5.53	97.0	314	102.5	117	68.3	165	+.009	150	-2.10	199	104.6	185	106.7	223	+1.42	130
225	Colorado St.	MWC	11-21	-5.56	103.0	218	108.5	236	69.5	96	+.037	88	+4.28	80	107.7	82	103.4	82	+1.50	127
226	Pittsburgh	ACC	8-24	-5.60	99.2	278	104.8	159	65.0	316	+.007	155	+9.55	35	110.6	33	101.0	29	-3.34	276
227	Campbell	BSth	16-15	-5.61	104.8	181	110.4	279	67.9	185	-.069	327	-7.22	324	101.3	325	108.5	313	-7.86	338
228	Texas St.	SB	15-18	-5.66	100.1	258	105.8	184	62.6	348	+.003	169	-2.59	218	103.7	230	106.2	190	-6.52	329
229	Navy	Pat	20-12	-5.77	98.9	285	104.7	158	65.3	311	+.095	17	-8.01	332	101.3	326	109.3	335	-6.19	325
230	Oral Roberts	Sum	11-21	-6.02	106.3	149	112.3	309	65.2	314	-.033	267	+3.42	85	107.9	76	104.5	112	+8.75	11
231	Mount St. Mary's	NEC	18-14	-6.07	104.1	190	110.2	274	64.6	323	+.029	103	-8.07	334	101.4	321	109.5	340	-3.19	270
232	Air Force	MWC	12-19	-6.13	100.9	249	107.0	203	65.9	279	+.022	120	+2.12	103	106.3	115	104.1	101	-4.67	302
233	Columbia	Ivy	8-19	-6.14	107.5	132	113.7	322	69.9	82	-.146	351	-3.30	240	103.2	257	106.5	211	-1.08	191
234	North Dakota	BSky	12-20	-6.17	103.4	208	109.6	265	71.4	38	+.015	132	+1.58	113	106.7	102	105.1	136	+6.98	22
235	FIU	CUSA	14-18	-6.18	98.3	298	104.5	155	68.9	124	-.039	277	-3.70	249	103.0	267	106.7	222	-6.78	333
236	James Madison	CAA	10-22	-6.20	101.5	242	107.7	223	67.8	190	-.025	253	-2.01	197	106.0	123	108.0	293	-0.83	185
237	Bowling Green	MAC	16-16	-6.23	102.4	229	108.6	238	70.0	75	+.066	37	-2.48	215	104.1	206	106.6	218	-4.42	299
238	Lehigh	Pat	16-14	-6.23	106.0	155	112.2	308	70.7	55	+.042	74	-6.59	311	101.6	313	108.2	302	-1.54	205
239	Cal St. Bakersfield	WAC	12-18	-6.29	97.8	305	104.1	152	65.3	313	-.024	249	+1.28	120	106.1	121	104.8	122	+5.27	40
240	High Point	BSth	14-16	-6.62	100.4	255	107.0	204	65.8	285	-.082	339	-6.28	303	102.0	304	108.3	304	-1.64	210
241	California	P12	8-24	-6.78	98.7	292	105.5	174	68.6	148	+.008	153	+5.93	71	109.6	48	103.7	89	-2.29	235
242	Florida Atlantic	CUSA	12-19	-7.00	95.8	327	102.8	122	69.2	109	-.025	251	-0.91	161	104.8	173	105.7	160	-0.24	175
243	UTEP	CUSA	11-20	-7.21	97.9	303	105.1	166	67.6	198	-.039	276	-1.58	180	104.4	193	106.0	173	-2.07	226
244	Southern Utah	BSky	13-19	-7.45	102.7	219	110.1	270	71.7	28	+.062	43	+0.11	139	106.5	110	106.4	200	+5.41	36
245	Robert Morris	NEC	16-17	-7.45	95.2	330	102.7	120	69.2	107	+.036	92	-5.12	286	103.3	251	108.5	312	+1.43	129
246	Hampton	MEAC	19-15	-7.58	101.7	240	109.3	257	71.6	30	-.017	220	-11.41	347	99.6	342	111.0	350	+1.38	132
247	UNC Wilmington	CAA	11-21	-7.59	104.5	186	112.1	306	71.9	26	-.023	243	-0.22	144	107.0	99	107.2	251	+3.05	84
248	Charleston Southern	BSth	15-16	-7.59	99.6	267	107.2	209	66.4	257	-.019	231	-5.94	301	102.8	276	108.7	320	-0.95	186
249	Texas Southern 16	SWAC	15-19	-7.65	105.3	173	112.9	315	71.5	35	-.009	199	-6.73	314	101.0	329	107.7	273	+17.48	1
250	Delaware	CAA	14-19	-7.72	102.2	230	109.9	269	65.8	282	+.015	138	-2.42	213	105.5	142	107.9	285	-3.15	268
251	LIU Brooklyn 16	NEC	18-16	-7.80	103.3	211	111.1	295	71.3	39	+.015	136	-8.39	335	100.6	335	109.0	330	-5.77	317
252	Elon	CAA	14-18	-7.82	103.8	197	111.6	301	67.2	218	+.061	48	-0.87	158	105.7	134	106.6	220	+2.50	92
253	Drexel	CAA	13-20	-7.86	103.1	215	111.0	293	68.9	122	+.064	40	-2.01	196	105.9	132	107.9	282	-2.09	228
254	Northern Illinois	MAC	13-19	-7.96	103.5	206	111.5	299	67.0	229	+.002	172	-1.49	175	105.0	165	106.5	212	-3.80	290
255	NJIT	ASun	14-16	-8.04	98.8	286	106.9	199	66.9	233	-.024	246	-7.00	320	103.8	223	110.8	348	-2.27	234
256	Southeast Missouri St.	OVC	14-17	-8.15	108.7	110	116.8	339	69.1	112	+.021	123	-4.29	265	102.3	296	106.5	214	-2.16	231
257	Eastern Illinois	OVC	12-19	-8.24	99.3	275	107.5	216	65.5	304	+.009	149	-2.23	206	103.8	224	106.0	176	+2.17	105
258	Akron	MAC	14-18	-8.24	102.1	237	110.3	276	67.7	195	+.068	32	-1.93	192	104.8	172	106.8	227	-5.06	311
259	UT Rio Grande Valley	WAC	15-17	-8.35	99.5	270	107.9	226	73.7	8	+.077	24	-2.34	209	102.5	291	104.8	123	-2.51	242
260	Boston University	Pat	15-16	-8.39	100.4	254	108.8	247	67.4	210	+.057	55	-5.38	293	102.6	280	108.0	287	-2.20	232
261	Gardner Webb	BSth	14-18	-8.59	97.9	304	106.4	192	67.6	196	+.021	122	-2.68	223	103.6	236	106.2	189	+7.00	21
262	Abilene Christian	Slnd	16-16	-8.60	98.5	294	107.1	208	68.6	152	+.014	140	-6.17	302	101.8	307	108.0	292	-2.97	262
263	UC Riverside	BW	9-22	-8.80	94.9	332	103.7	137	68.1	176	-.067	321	-0.62	154	104.6	184	105.2	141	+2.44	95
264	Pepperdine	WCC	6-26	-8.85	105.7	163	114.6	325	67.5	206	-.056	308	+1.99	106	107.1	94	105.1	133	-0.24	174
265	Army	Pat	13-17	-8.86	100.0	259	108.9	249	70.3	65	-.045	285	-7.07	322	102.3	295	109.4	337	-4.65	301
266	Portland	WCC	10-22	-8.96	99.7	265	108.6	239	67.0	224	-.001	178	+2.16	102	107.4	88	105.2	142	+1.22	138
267	Cornell	Ivy	12-16	-8.97	104.8	180	113.8	323	69.1	114	+.057	54	-2.99	232	104.0	210	107.0	242	-1.66	212
268	Montana St.	BSky	13-19	-9.13	102.4	223	111.6	300	69.6	93	+.026	111	-2.45	214	105.0	166	107.5	264	-1.63	209
269	New Orleans	Slnd	15-16	-9.15	98.3	299	107.4	213	66.2	266	+.047	65	-4.29	266	102.2	298	106.4	206	+11.23	3
270	Brown	Ivy	11-16	-9.17	101.1	246	110.3	275	71.6	29	+.004	165	-5.26	288	102.9	269	108.2	299	-6.68	330
271	Green Bay	Horz	13-20	-9.23	99.8	261	109.1	254	72.1	23	-.028	258	-4.43	268	102.8	272	107.3	256	+0.31	155
272	Prairie View A&M	SWAC	16-18	-9.40	101.5	241	111.0	289	70.7	54	+.010	147	-7.89	331	100.4	336	108.3	305	+10.80	4
273	Santa Clara	WCC	11-20	-9.72	99.8	262	109.5	262	64.6	325	+.018	127	-0.46	149	106.0	125	106.4	204	-6.50	328
274	Fairleigh Dickinson	NEC	13-18	-9.85	102.6	221	112.4	313	70.4	63	+.025	114	-4.97	281	102.8	273	107.8	276	+5.96	32
275	UMKC	WAC	10-22	-10.01	98.7	290	108.8	244	69.2	106	-.009	198	+0.39	136	105.3	151	105.0	127	+2.34	98
276	Morehead St.	OVC	8-21	-10.08	99.3	274	109.4	258	68.4	160	-.069	329	-0.58	153	105.1	161	105.7	159	+7.73	16
277	Quinnipiac	MAAC	12-21	-10.29	102.1	232	112.4	312	66.4	253	+.079	22	-3.74	252	103.6	234	107.3	258	-3.50	280
278	Lafayette	Pat	10-21	-10.32	102.1	236	112.4	311	68.2	169	-.097	345	-6.39	305	101.9	305	108.3	308	-2.51	241
279	Nebraska Omaha	Sum	9-22	-10.38	104.5	188	114.9	329	69.7	87	+.012	142	+2.38	98	107.6	84	105.2	140	+4.74	48
280	South Florida	Amer	10-22	-10.41	99.1	281	109.5	263	64.5	327	-.013	209	-1.43	173	104.1	205	105.5	153	-11.59	347
281	Arkansas St.	SB	11-21	-10.44	104.8	179	115.3	333	69.5	98	+.017	130	-1.90	191	103.4	249	105.3	146	-2.60	245
282	Sacramento St.	BSky	7-25	-10.47	100.1	257	110.6	282	65.5	303	-.067	320	+0.64	133	106.3	114	105.6	155	+4.04	68
283	New Hampshire	AE	10-21	-10.56	98.4	296	108.9	250	65.3	310	-.069	326	-4.81	277	102.7	277	107.5	266	-3.74	287
284	North Florida	ASun	14-19	-10.70	107.9	123	118.6	345	73.5	10	+.074	27	-0.63	155	105.3	156	105.9	170	+10.13	6
285	Bethune Cookman	MEAC	18-14	-11.12	99.8	260	111.0	291	76.0	3	+.025	113	-13.16	351	97.6	351	110.8	349	-5.21	314
286	Eastern Kentucky	OVC	11-20	-11.13	101.9	239	113.0	316	68.5	158	+.017	129	-2.39	212	103.6	233	106.0	178	+1.18	139
287	IUPUI	Horz	11-19	-11.23	98.2	300	109.5	261	66.0	276	+.030	101	-3.48	245	103.5	245	107.0	235	+2.67	89
288	UMass Lowell	AE	12-18	-11.31	103.7	200	115.0	330	71.5	33	+.002	170	-6.84	317	101.2	327	108.0	290	-9.34	342
289	Holy Cross	Pat	12-19	-11.47	97.7	308	109.2	256	62.8	345	+.026	109	-5.84	298	102.2	297	108.0	294	-3.07	265
290	Western Illinois	Sum	12-16	-11.49	96.5	318	108.0	229	68.0	182	+.006	159	-1.76	188	105.3	150	107.1	248	-6.46	327
291	McNeese St.	Slnd	12-17	-11.52	100.8	250	112.4	310	70.3	64	-.025	250	-4.77	275	102.0	300	106.8	229	+7.57	18
292	Fordham	A10	9-22	-11.62	94.7	334	106.4	190	65.9	280	+.009	151	-0.10	141	105.1	164	105.2	139	-5.12	313
293	Tennessee Martin	OVC	10-21	-11.73	95.8	328	107.5	217	66.0	275	-.019	230	-4.21	262	103.7	229	107.9	284	-2.61	246
294	Little Rock	SB	7-25	-11.73	94.2	338	106.0	186	64.9	319	-.058	310	-0.87	159	104.6	182	105.5	149	+0.18	162
295	Rice	CUSA	7-24	-11.88	99.0	284	110.8	286	67.4	208	-.041	281	-0.30	145	104.3	196	104.6	113	+1.39	131
296	Grambling St.	SWAC	17-14	-11.88	94.5	335	106.3	189	72.2	22	+.102	11	-9.80	343	99.2	347	109.0	329	+3.34	81
297	Samford	SC	10-22	-11.93	108.1	122	120.0	349	71.1	46	-.036	270	-1.72	185	104.0	214	105.7	157	+4.11	65
298	San Jose St.	MWC	4-26	-12.05	95.9	325	107.9	228	67.0	230	-.030	261	+3.56	84	107.8	80	104.2	104	-0.09	167
299	Dartmouth	Ivy	7-20	-12.15	98.7	291	110.9	287	66.7	241	-.043	282	-3.44	243	104.0	212	107.4	261	-2.77	253
300	Binghamton	AE	11-20	-12.19	97.6	309	109.8	267	66.0	277	-.061	316	-6.84	318	101.4	322	108.2	300	-8.38	339
301	Siena	MAAC	8-24	-12.23	96.8	316	109.0	253	65.6	295	-.015	216	-2.60	219	104.6	178	107.2	254	+0.78	148
302	Western Carolina	SC	13-19	-12.26	96.1	321	108.3	233	69.3	102	+.102	12	-0.34	147	105.6	139	106.0	172	+5.36	37
303	Sacred Heart	NEC	10-21	-12.32	96.4	320	108.8	243	68.3	167	-.076	334	-7.51	329	101.6	314	109.1	331	-3.75	288
304	Chattanooga	SC	10-23	-12.57	99.6	268	112.1	307	65.4	306	-.024	247	-3.14	234	103.8	222	106.9	231	-2.15	230
305	Central Connecticut	NEC	14-18	-12.61	98.4	297	111.0	292	64.4	328	+.066	36	-6.81	316	101.5	317	108.3	307	-3.52	282
306	North Carolina A&T	MEAC	20-15	-12.62	98.4	295	111.0	294	69.2	110	+.098	14	-11.45	348	99.2	346	110.7	347	-1.05	189
307	Cleveland St.	Horz	12-23	-12.63	97.8	306	110.5	281	67.0	227	+.032	99	-3.86	256	103.2	258	107.0	240	-1.06	190
308	East Carolina	Amer	10-20	-12.73	97.1	313	109.8	268	68.6	145	+.026	112	-2.13	202	103.3	252	105.5	150	-16.30	349
309	North Carolina Central 16	MEAC	19-15	-12.76	98.1	302	110.9	288	64.9	320	+.017	128	-12.77	350	98.6	349	111.4	351	-1.58	206
310	St. Francis NY	NEC	13-18	-12.82	99.0	283	111.9	302	69.2	111	+.022	119	-6.73	315	101.8	310	108.5	314	-1.99	221
311	Texas A&M Corpus Chris	Slnd	11-18	-12.86	94.9	333	107.8	224	68.1	179	-.015	214	-5.82	297	101.4	323	107.2	250	+4.90	46
312	Kennesaw St.	ASun	10-20	-12.90	99.1	282	112.0	303	68.5	159	-.023	244	-4.28	264	104.3	198	108.5	315	+2.74	87
313	Norfolk St.	MEAC	14-19	-13.06	95.7	329	108.8	248	68.9	126	+.002	171	-10.62	345	99.5	344	110.2	345	+1.17	140
314	Stetson	ASun	12-20	-13.36	98.7	289	112.1	305	69.7	89	-.041	280	-6.31	304	102.5	287	108.8	327	-4.08	294
315	The Citadel	SC	11-21	-13.40	101.9	238	115.3	332	77.2	2	+.062	44	-2.38	210	104.0	213	106.4	198	+0.66	150
316	Savannah St.	MEAC	15-17	-13.43	101.3	245	114.7	326	82.2	1	+.108	10	-6.46	309	101.7	312	108.2	298	+15.76	2
317	Charlotte	CUSA	6-23	-13.56	99.2	277	112.8	314	71.1	47	-.024	248	-0.32	146	104.7	176	105.0	130	-2.97	263
318	SIU Edwardsville	OVC	9-21	-13.68	99.7	263	113.4	321	69.1	113	+.069	29	-2.74	225	103.8	220	106.6	217	-1.10	192
319	Marist	MAAC	6-25	-14.35	98.8	287	113.2	317	69.6	94	-.048	293	-3.84	254	103.9	216	107.7	275	-3.20	271
320	Jacksonville	ASun	15-18	-14.36	94.4	337	108.7	242	68.5	156	+.060	49	-6.64	313	102.8	274	109.4	338	-2.98	264
321	Cal Poly	BW	9-22	-14.66	98.7	293	113.3	319	66.1	270	+.051	60	-0.82	157	104.5	189	105.3	144	+0.95	144
322	Detroit	Horz	8-24	-14.69	102.6	222	117.2	342	72.3	19	-.011	202	-2.27	208	103.9	215	106.2	187	+5.06	42
323	Morgan St.	MEAC	13-19	-14.72	96.6	317	111.4	298	68.8	134	-.060	313	-11.56	349	99.1	348	110.7	346	+0.74	149
324	Loyola MD	Pat	9-22	-14.78	96.5	319	111.2	297	68.3	166	+.020	124	-5.26	289	103.0	264	108.3	306	-1.46	203
325	Youngstown St.	Horz	8-24	-15.09	101.4	244	116.5	338	71.0	49	-.010	201	-1.94	194	103.5	239	105.5	148	+5.54	35
326	Northern Arizona	BSky	5-27	-15.72	93.8	339	109.6	264	68.6	153	-.030	262	+0.86	130	106.0	124	105.1	138	+4.29	59
327	Southern	SWAC	15-18	-15.72	94.4	336	110.1	271	67.9	187	+.051	59	-11.17	346	98.5	350	109.6	341	+6.79	25
328	Cal St. Northridge	BW	6-24	-16.12	97.2	311	113.3	318	65.7	291	-.047	290	-2.60	220	103.5	246	106.1	179	-2.96	261
329	American	Pat	6-24	-16.22	95.9	326	112.1	304	66.5	251	-.061	315	-5.94	300	102.6	279	108.6	316	-2.63	247
330	Arkansas Pine Bluff	SWAC	14-21	-16.59	93.7	341	110.3	277	67.4	211	+.044	71	-9.49	342	99.3	345	108.8	326	+3.92	71
331	VMI	SC	9-21	-17.36	90.3	346	107.7	222	68.8	133	+.024	118	-3.43	242	104.5	186	108.0	289	-2.21	233
332	Houston Baptist	Slnd	6-25	-17.60	99.2	276	116.8	340	73.4	13	-.092	342	-3.27	239	103.0	266	106.3	192	+9.71	7
333	Maine	AE	6-26	-17.66	91.1	342	108.8	245	71.3	41	-.002	179	-2.76	226	103.8	219	106.6	219	-1.27	197
334	Presbyterian	BSth	11-21	-17.76	98.1	301	115.9	336	63.3	343	+.062	47	-5.05	284	102.0	301	107.1	244	-3.12	267
335	Howard	MEAC	10-23	-18.98	99.7	264	118.7	346	69.8	85	-.039	274	-9.17	341	100.2	338	109.3	336	+2.50	93
336	Alcorn St.	SWAC	11-21	-19.60	95.2	331	114.8	327	67.9	184	-.055	304	-8.95	338	100.0	341	109.0	328	+10.34	5
337	Jackson St.	SWAC	12-20	-19.80	89.6	348	109.4	259	64.0	337	+.062	42	-9.93	344	100.1	340	110.0	343	+4.56	54
338	USC Upstate	ASun	7-25	-19.85	105.5	167	125.3	351	68.9	123	-.051	296	-3.25	238	103.5	237	106.8	228	+1.92	111
339	Alabama St.	SWAC	8-23	-20.12	96.0	322	116.1	337	68.7	141	-.018	225	-9.13	340	99.6	343	108.7	323	+4.80	47
340	Longwood	BSth	7-26	-20.46	89.9	347	110.4	278	69.0	117	-.039	275	-3.72	250	103.2	256	107.0	234	-0.38	177
341	Florida A&M	MEAC	9-25	-21.15	95.9	324	117.0	341	67.0	226	+.040	79	-7.21	323	101.5	319	108.7	321	+6.74	26
342	Incarnate Word	Slnd	7-21	-21.51	93.8	340	115.3	334	69.6	95	-.006	190	-5.16	287	101.8	308	107.0	236	+8.60	12
343	South Carolina St.	MEAC	10-22	-21.76	97.1	312	118.9	347	70.4	62	+.030	102	-8.59	337	100.7	333	109.3	334	+4.91	45
344	Bryant	NEC	3-28	-21.76	99.1	280	120.9	350	70.0	74	-.013	207	-4.73	273	102.5	284	107.2	255	+1.64	120
345	Northwestern St.	Slnd	4-25	-22.30	88.7	349	111.0	290	68.7	137	-.080	338	-3.18	236	103.1	259	106.3	197	+8.17	14
346	Chicago St.	WAC	3-29	-22.47	96.9	315	119.4	348	72.1	24	-.063	317	+3.22	88	106.6	106	103.4	83	+6.28	28
347	Coppin St.	MEAC	5-27	-23.99	86.7	350	110.7	284	67.0	228	-.026	255	-6.94	319	101.3	324	108.2	303	+5.54	34
348	Mississippi Valley St.	SWAC	4-28	-24.39	90.5	345	114.9	328	69.3	101	-.032	266	-7.35	327	100.8	332	108.1	296	+7.51	20
349	Maryland Eastern Shore	MEAC	7-25	-26.99	91.1	343	118.1	343	65.8	286	-.018	224	-7.23	325	101.5	315	108.8	325	+7.71	17
350	Delaware St.	MEAC	4-28	-28.01	90.5	344	118.5	344	64.8	321	-.094	344	-9.04	339	100.1	339	109.2	332	+1.53	124
351	Alabama A&M	SWAC	3-28	-28.57	86.7	351	115.3	331	65.6	292	-.040	278	-8.06	333	100.6	334	108.7	322	+4.97	44
